id,name,profile_path
1056311,Toshiyuki Kubooka,/3wOrZC3R6dRWR0qwpalZtU3W0i8.jpg
1207951,Futoshi Higashide,None
1207953,Shoujirou Nishimi,None
5503,Gabrielle Anwar,/lncfmQ8klSD81EeaTFdB8yf3w4w.jpg
474866,Mark Baldo,None
35694,Jason Friedberg,/8ezGNR28kmkbBc4jYE1vNgSF70t.jpg
35734,Aaron Seltzer,/q0NRPeY0cvmRZcolotLx39kv0El.jpg
86439,Norton Virgien,None
110873,Igor Kovalyov,/bD5ZO27mcCsxNN73M0Rx8RBY2sW.jpg
2042,Stephen Hopkins,/9xjYIKLW7Ylse206sMmiDDdUz66.jpg
17633,Rob Marshall,/4cTHkbMpsHHNI23HP3RHNLFoPRz.jpg
67925,Kazuhisa Takenouchi,None
1617013,Francesco Carrozzini,None
94075,David Soren,None
793,Luis Buñuel,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg
54248,Christopher Landon,/jxNdw6wJo76ixoGtKMwdK0QMG2b.jpg
6737,Jay Roach,/48uTxNDRlnP56quVewyByotKAen.jpg
10099,Park Chan-wook,/jsSFCVB7MhuVbSLwTgESiXEiNjt.jpg
37630,Shekhar Kapur,/leGRUMubTyQ3arKUIMnuWYx5M2e.jpg
4600,Joe Dante,/AghJPGRamlgJCPJYgX92Utehcak.jpg
224,David Cronenberg,/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg
125085,Hideo Gosha,/1enYFc9JeH1nmAbOTU83Z8cH9zI.jpg
551463,Mike Flanagan,/85q5HSDoltjvg1ES0eToNlLjfPB.jpg
1098783,Tom Hammock,None
32277,Geoff Murphy,None
59,Luc Besson,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg
18635,Ted Post,/y6IpMgvlUkHlVMSPXe0LydBBxwR.jpg
80602,Tyler Perry,/8KU0OizemVLrERXt5HJIa0PAkIN.jpg
11887,Brad Silberling,/5uTck65ic4c2sHB6wvkTInmECpr.jpg
127723,Barbara Topsøe-Rothenborg,None
40541,Andrea Di Stefano,/5IsVNodecG5p8bWuqKhLuNhX0Lm.jpg
587351,Ilias Mylonakos,None
1595660,Viva Westi,None
3716660,Lucy Blakstad,None
138699,Patxi Amezcua,None
7767,Sam Peckinpah,/hXrHVHdNivFu8dMbyp40ds5YXYD.jpg
1511274,Kim Tae-Soo,None
1269,Kevin Costner,/608blZipRDZkDpzp8VItB64qMaT.jpg
1038477,Shōgorō Nishimura,/AriY3NWTtBuUadAKtDhL2alW9Wk.jpg
59521,Jaume Collet-Serra,/s1MdlS2wnzfKevPfXK63V1qkwfI.jpg
9032,Bryan Singer,/ts06thbCv9Ug2mNpcbcrmLGRL4Q.jpg
1204866,Paul Collett,/ftBSCNV7cwAaBDFM5L5tQOkVCjf.jpg
93991,Soi Cheang,/5PKTT0o0Sbkuo2m2I9iooOALYug.jpg
11770,John Carpenter,/3Qp0mg61u1qSZNJh30BFEUZrIMG.jpg
56533,Claudio Fäh,/MbQkOsHbaWKC6UgIDF4M1U6Rof.jpg
36797,Robert Luketic,/dwescz6qnJ1zWeRLKQIL5X9zT9s.jpg
16938,Renny Harlin,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg
12523,Rob Bowman,/k6a9XQHJBYi8hqRnwj65yBp0Xdj.jpg
4489,Steve Oedekerk,/5iDugCvPGLwaM9wJtSnQ7xkXj1k.jpg
54525,Jaume Balagueró,/geO40SjPO5G7nHn1pRrAGORD7xM.jpg
1084905,Keishi Otomo,/fHIRSwbRmRhEvfb9zaCLhj9WnE0.jpg
21879,Simon Wells,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg
18865,Louis Leterrier,/pJl1hNtZOIxrdzQjwGlicWWGSXg.jpg
1719706,Aaron Horvath,/qJcOyIeIaVad3VXlREXpOlDpvt2.jpg
1903167,Peter Rida Michail,/itnEqzFmsj4e14kMXiSkg28tkdA.jpg
234706,Dave McVeigh,None
3043193,Scott McVeigh,None
16513,John G. Avildsen,/cBpz7xPTfT0cfPhQoGrp7x7esma.jpg
3422050,Mongta,None
113610,Thomas Gilou,None
996242,Tyler Spindel,/c9wavjMcAb9zlgKyiobIdYzayjX.jpg
20739,Adam Shankman,/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg
2294,Robert Rodriguez,/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg
1215,Raja Gosnell,/dIovlHUjOfBEhqrUENBaRmGIAc0.jpg
6201,Baz Luhrmann,/6Dqs2hmcj2UtTON5FfjlRvKdbuF.jpg
53333,John Hillcoat,/doH9hSWTBcPJhX7QzxhseKQWbqT.jpg
1215,Raja Gosnell,/dIovlHUjOfBEhqrUENBaRmGIAc0.jpg
18281,Donald Petrie,/yQnsMLDqr5armucP5KmRPdB9gNt.jpg
933176,Damien Leone,/kr58jbtYatTS6wuAn35pg2d5YQK.jpg
33433,Scott Hicks,/xJWGoZpqFQodfLuiltknFfOdpV8.jpg
1723,Walter Hill,/438kdgYzrB6KLcA3eQ6BUmCh4Yj.jpg
1492374,Rutger Veenstra,None
578,Ridley Scott,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg
1317574,Alberto Rodríguez,None
236592,Michael Goi,/gGCYl0Nhc4DISIaF1tFnyPweWJO.jpg
6778,John Guillermin,/3MR0AOdquJhgXHRvkew5wbfgYAZ.jpg
11614,M. Night Shyamalan,/tOhFWjauKvJgjCVLJFnhbBCZuxZ.jpg
931581,Mikhaël Hers,/wqU4W1nyN0mLIT6uDZpQMZo7Ikt.jpg
56206,Kornél Mundruczó,/2fNYn9id6UwY1L806N0ImNyttoj.jpg
1140231,Shaka King,/cIb04ddbDBtrRb6qOVgZ9f0MElJ.jpg
80671,John Sanford,/3ualeYti4oYbw4tG1E21X6lWtlg.jpg
1400404,Elaine Bogan,/2Fsh2tKJrJxsoCyDuQQmaZ26a6B.jpg
11770,John Carpenter,/3Qp0mg61u1qSZNJh30BFEUZrIMG.jpg
190,Clint Eastwood,/dU35NnjZ4aGw5abIJe3WXVf3Eey.jpg
1654750,Tam Yui-Ming,None
1673291,Doug Glover,/yNeyTWuFygXnin0Pz5SfiwoKuWx.jpg
11873,Roger Kumble,/njVOmV33aCFRUlBxxLXzLbrmAUS.jpg
941437,Paco del Toro,None
1237898,Scooter Tidwell,None
1579358,Sebastian Montes,None
564,Richard Linklater,/wNijRefhQCp0BkNqM5qhhdazDgx.jpg
7467,David Fincher,/tpEczFclQZeKAiCeKZZ0adRvtfz.jpg
105574,Adrián García Bogliano,None
58245,Don Coscarelli,/o7AzSUdMQ17auJnfb95QVeGEXHn.jpg
2491105,Zhou Jingfeng,None
956,Guy Ritchie,/9pLUnjMgIEWXi0mlHYzie9cKUTD.jpg
33192,Joel Edgerton,/uFLxGHmPaNoTD6EMpMmu5bfP9Fr.jpg
6448,Arthur Penn,/imHQBWO3DZXfcJM1CcPHsL28PyK.jpg
14911,Penny Marshall,/tENryuxNtctDMS26Tv5d8B7TclQ.jpg
35971,Michael Katleman,/p6AJsa5dT8GIGVu068yDvIiQD7T.jpg
1394656,Karen Maine,/wjDbuputKDXFIXVxbeX8dEnAjIu.jpg
131465,Bowie Lau,None
213610,Harry H. Novak,None
253245,Bethel Buckalew,None
995608,Carl Monson,None
1074103,Dwayne Avery,None
7623,Sam Raimi,/8gssvwiPrFRuFRlr5ruKx68k1Jl.jpg
2627357,Martín Basterretche,None
9108,Don Taylor,/6Gg2DR2oP3qUPTEomlJi7i4dne9.jpg
17282,Takashi Miike,/faxjG72MyCOE1NSRrZSFo4KgCIZ.jpg
5281,Spike Lee,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg
1304847,Nora Fingscheidt,/wjf96BGhggmdxiZVxOVJzWWVoq0.jpg
40336,Masashi Ando,/6xVIjNhnTXk6GGPEgB8DGSZSD3C.jpg
1187141,Masayuki Miyaji,None
22012,David Worth,None
64681,Mark DiSalle,None
16395,Gregory Nava,/iFwHd3RYaMnc3ENzOjMM6EdhtR4.jpg
1545927,Nicolas Pesce,/fFZDivF43ntJ5KCN2H9ZQEKGgIi.jpg
1214352,David Feiss,None
1394236,Alain Darborg,/AplLtXCQ1n7PGIGCPIVIvJJU2vq.jpg
31037,Adirek Wattaleela,/mSkdKAuVU94u6iKb1WyDPmKbwjK.jpg
2784776,Jetarin Ratanaserikiat,None
3129316,Sita Likitvanichkul,None
3129321,Apirak Samudkitpaisan,None
3129323,Thanabodee Uawithya,None
49605,Ekachai Uekrongtham,None
10765,Andrzej Bartkowiak,/cBYVubgzVWBPCQ7OzRRa0AL6tLe.jpg
59291,Alexandre Aja,/5uiPUg3mclsr6Ee3DXPsW1O1ric.jpg
6046,Roland Emmerich,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg
64170,Fran Rubel Kuzui,/6puK1iTlKTlE4Q1dbNZFcdoQJAG.jpg
36588,Joe Wright,/1qA8HudSIwIr7ZdxwfQAgubsDO.jpg
11012,Michael Dougherty,/spyEbbR2ySIfYY6onH0E4a26Dpo.jpg
1028316,Toshiki Hirano,/AjofS1kfJ241g7kTsJXsonxN7MA.jpg
2335448,Natalie Nourigat,/9qiqAtTsHd0Irz7GFgUP2m8GVcB.jpg
578,Ridley Scott,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg
108952,Mike Disa,/hu2j21xxvM09AwkfJDqYdV7NGgp.jpg
2523,Stuart Baird,/rSKMlgfJ1m2xZcsxHUV0hvYc9Eh.jpg
7187,Richard Donner,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg
17211,Randall Emmett,/wlFuKcM85H1TeNjSshBSpjdsEVg.jpg
551463,Mike Flanagan,/85q5HSDoltjvg1ES0eToNlLjfPB.jpg
32250,Sean Ellis,/b0YRn81Hxm1Lcsfzuctl9wSpJoB.jpg
58829,Darrell Rooney,None
58830,Jeannine Roussel,None
2263272,SK Dale,None
1209832,Renaud Gauthier,/sKfNzzahN7guw7aqIhc7xV7edfN.jpg
1230252,Peter Howitt,/rULzO7TsxYzdfgevc2kILxsoYWN.jpg
225421,Joel Lamangan,/lKEVNg8HFfsGrfzHxGZjLHVQ5ir.jpg
142272,Henry Joost,/4ECqJY42ovB67CU0KBuM1qHwse5.jpg
142276,Ariel Schulman,/a7HwyaAfDvzXVwqqpR7PTKrKKT6.jpg
2194514,Antonin Baudry,/d37nb0m7aaftNDGHqYiGBbkfapC.jpg
230642,Naoyoshi Shiotani,/3nLnFKRJIxJl8E4N39UlUoUqKTk.jpg
548329,Sherman Wong,None
1518676,Tatsuya Oishi,/y1t9ls5BJqoDJ78U0H01bm94CT5.jpg
13015,Phillip Noyce,/t41FK8X4egnSLNDexVUZ5yGq3XB.jpg
104987,Ricardo Arnaiz,None
52443,Jason Reitman,/eNNN1dwfB6b6p2hoEG1xyoa7H2p.jpg
21931,Chris Nahon,None
190,Clint Eastwood,/dU35NnjZ4aGw5abIJe3WXVf3Eey.jpg
70109,Benny Chan,/oOWuOxW6bBlDi7Zc5Mv3F6ytIjy.jpg
64823,Desmond Davis,/eR4RqmckRfeYsBOrCGAPhHvojoh.jpg
1243,Woody Allen,/wcPQgZLDibuej1RwNTy1R2U2ZJw.jpg
235417,Karen Shakhnazarov,/qdPtJguQlYMqQjn4rg9jkFGycaV.jpg
93107,Masaaki Yuasa,/c8w5a2ExhnRPV3lN4D2CvOwGQJT.jpg
18878,Rob Cohen,/kVbB8Q0g8eXsn8l81flyC6TgMPW.jpg
70055,Jack Gold,/oCrmaENYfBArdtQK7aQrGDINeoo.jpg
1215,Raja Gosnell,/dIovlHUjOfBEhqrUENBaRmGIAc0.jpg
1216147,Anthony Hemingway,/3npAesb4X5yvxPlUWRHTOFz9RCi.jpg
2413451,Calmatic,/wL2tqnGIPp4m6MBNSs1Sb74lzpY.jpg
3974,Miloš Forman,/O2Crxh0l3u1mxHvjA6003gEpi7.jpg
71947,Gina Prince-Bythewood,/zG3TDbAAXEMsmYI7WOKELrTMyDr.jpg
1742666,Caroline Labrèche,/8nvx5Zvo2vNr83A8ReIU2hBvKqV.jpg
109891,Klaus Härö,/dyxPndoEL714bf2pzfyeZThcmMt.jpg
69309,Lucía Puenzo,/7QFPCMOCTf9ujWeP0oM8cWGwLh0.jpg
25882,Brad Turner,None
88966,Billy Porter,/3BrMhoTURtBpbPZjNxYILmxfqJP.jpg
80602,Tyler Perry,/8KU0OizemVLrERXt5HJIa0PAkIN.jpg
55789,Tate Taylor,/zJaLbNHLoQMhCAeJhn1J1B0xrup.jpg
50582,Frederik Du Chau,None
80762,Naoyuki Tomomatsu,/yK30U4VbRV6aNLlhU7PWDJN5vjs.jpg
12840,John Badham,/hh0EssedcgUOICkZywbVuwVOJO4.jpg
17046,Gary Winick,/65IlEyU6HWKTglfAk7cQRelYAbx.jpg
228696,Jean-Julien Chervier,None
47506,Drew Goddard,/rcxxyIGDgPkXVgAQb9LLXfR89pv.jpg
12786,Simon West,/yQpwEIsszmeVCmEAp8yrPP8LtvS.jpg
1018106,S. Craig Zahler,/vomw5TlCtMtKFSsgOtwkit464nd.jpg
31775,Joe D'Amato,/6cj3AKDSeANiZk2w9vFzcPWGlfF.jpg
65429,Kunihiko Yuyama,/m9TuHUsVZXwacadFyDIZ7BKFkrM.jpg
231043,Charles Kinnane,None
2822579,Daniel Kinnane,None
39743,Henry Levin,/ttdIAzeM9uVLhVy4L1G6mj7ehIU.jpg
1466075,Alex Kalymnios,/bozXL8PeOAfRcGVej75wotd05XQ.jpg
56033,Enzo Barboni,/FNEhWLJlW3xffArVlVvsmv3Wnk.jpg
80762,Naoyuki Tomomatsu,/yK30U4VbRV6aNLlhU7PWDJN5vjs.jpg
9660,Tetsuya Nomura,/wc28u8Jk9HOuMdQxHkRV7Ongp8p.jpg
9661,Takeshi Nozue,None
936014,Anthony Fabian,/iprEJZgWQTQUnAVBcOeHf4KO90d.jpg
608,Hayao Miyazaki,/mG3cfxtA5jqDc7fpKgyzZMKoXDh.jpg
2414721,Hamish Grieve,None
80948,William Lau,None
57314,Wolfgang Reitherman,/9Qkj79Ix3uQYtScOHpdzQwtPAQp.jpg
69003,John Lounsbery,/sHvTdMA98zyOEn3Mfffz1zApBaL.jpg
11161,Tom Savini,/zBYnzxzlAIEoanEU00bGYJmRS6k.jpg
65429,Kunihiko Yuyama,/m9TuHUsVZXwacadFyDIZ7BKFkrM.jpg
3571895,Kelly Halihan,None
76418,Stuart Gillard,/5p2exq83Z9W80u2wRQbbFGkLJQ7.jpg
65934,Vincent Kok,/foYVecYCYkAuwyPXNy3jSJYaVub.jpg
557736,Park Hoon-jung,/sIfrrVBKzaNE4K84NJ46GLggszn.jpg
30422,Jack Smight,/7kjDX4Nnyzol8chMmwcQC39f8cT.jpg
23430,Timur Bekmambetov,/jIUwbKuHMf5nvIgX8e0YV6aB5w5.jpg
1644248,Silvio Nacucchi,None
18323,Marc Lawrence,None
5917,Ernie Barbarash,/ezWrRebtvkObXt4yKXPbOukajtm.jpg
1630357,Lee Yong-ju,/aC73iuqQsvLfdMkZ2dl3ng7Vc2z.jpg
61763,Shane Abbess,None
92436,Keoni Waxman,/edSYV72Pjrki739443RPca8vWQM.jpg
3388,James L. Brooks,/71coE7hjtXErJXT4Of3KSedzx4E.jpg
1140199,Richard Bakewell,None
111699,Lance Daly,None
26713,Chuck Russell,/vppcXI2uPEfsBK7vHEXJVrSuup1.jpg
31039,Nonzee Nimibutr,None
15277,Jon Favreau,/8MtRRnEHaBSw8Ztdl8saXiw1egP.jpg
84496,Josh Cooley,/rw6TQFIv9L5McYtRLyfTjfeeQfS.jpg
129952,Sean McNamara,/iJLRIBB2P3LXsPBvzdYhf06Lful.jpg
76418,Stuart Gillard,/5p2exq83Z9W80u2wRQbbFGkLJQ7.jpg
1265060,Dave Rosenbaum,/nCaO2E4jz7eNO5huwGLKhYXkZCI.jpg
1835944,Eamonn Butler,None
56828,Christopher Cain,/c9lfGIDOJqMZIChzGWEkUfdFoJ3.jpg
5656,Noah Baumbach,/jIeAFowGbCt5OSMI6to00QrIvXN.jpg
1698815,Claude Shires,None
78108,Isaac Florentine,/4PJrg3l105M2GMNazhu2DXZ1Wce.jpg
309,Pedro Almodóvar,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg
54697,Dave Franco,/j48eRArsXapbfXZfw9Fik7PlJSo.jpg
1126641,Ryan Spindell,None
36602,Peter Berg,/1pR16H0zqRG49ns8cYykYpodgGF.jpg
2425997,Cooper Raiff,/zYaqWJ2jBC0zJPhyzJRHAQunfuX.jpg
86978,Keiichi Sato,/grm6T23xLrv0njimG0IkpKxF9hG.jpg
1615888,Yasushi Kawamura,/l13bWGENgqO1rEA6sw99Aus1kmP.jpg
18281,Donald Petrie,/yQnsMLDqr5armucP5KmRPdB9gNt.jpg
58712,Steve Miner,/jI202evRSMXDHCugyWvrAaUuVO4.jpg
2677527,Amjad Al-Rasheed,None
65429,Kunihiko Yuyama,/m9TuHUsVZXwacadFyDIZ7BKFkrM.jpg
141450,Mel Smith,/vynnJ4jWZvGRClXTN4kFQqTEIdn.jpg
4945,Joe Johnston,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg
13859,Stuart Rosenberg,/l4kVEo6v8V0L4kjIkl2jWwKU5TU.jpg
12989,Andrew Davis,/csTQMywuMkOttSiLzYMMaCMILHH.jpg
12180,Mamoru Oshii,/2eDakuSsipmgku9MtGcZf244Hv4.jpg
8300,Kevin Reynolds,/fBAqsWHGergXuYhfTwRo6WJOYYK.jpg
3146,Billy Wilder,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg
6737,Jay Roach,/48uTxNDRlnP56quVewyByotKAen.jpg
1152,Oliver Stone,/nPFtjueZHmU56boVKXEvAoQOTWf.jpg
50767,Craig Gillespie,/pVHspL9QWsXCm3t3VXEaCJ9y8Zz.jpg
144476,Hiromasa Yonebayashi,/bV0Xg5JHzTdcCDaLX7fKHn3gYH2.jpg
41039,Judd Apatow,/7iD2D263nT0ZOF6vuUojQYQ5cbf.jpg
1074666,Jeff Orlowski,None
937147,Autumn de Wilde,/9M15M40mcdTJ8xjXrOtmRPmMHXs.jpg
21879,Simon Wells,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg
64949,Phil Nibbelink,None
94108,Dennis Iliadis,None
26875,Hideo Nakata,/nGrrV7iZeYORB3VD4lfqYY8xFHy.jpg
1992444,Nancy Schwartzman,/xETlzr2KaSO2bO9mhzazwhfPqtQ.jpg
1227608,Doug Murphy,None
142272,Henry Joost,/4ECqJY42ovB67CU0KBuM1qHwse5.jpg
142276,Ariel Schulman,/a7HwyaAfDvzXVwqqpR7PTKrKKT6.jpg
2470310,Ronald Vietz,None
237072,Kobun Shizuno,/gsADTFzC4ztsVaNWDBaLbT96H5Q.jpg
1503508,Hiroyuki Seshita,/yzuctLVnrJI4a25B5i6AMlgnOka.jpg
5026,Akira Kurosawa,/eGexa6MZ22T1MZxce1qR3RcAYaS.jpg
1119418,Hugo Gélin,/50pjdx9FGGu3ixdZkurgiMZ7pQ6.jpg
40333,Satoshi Kon,/b7Oqg1bjS0e2iEzEjYWnsyVVagt.jpg
2285594,Greta Stocklassa,None
2300518,Kim Bu-gon,None
1150,Brian De Palma,/4xleWFdhtVC7faer6Ru2eyEgfTv.jpg
3741441,Raine Allen-Miller,/fGYBX7EpKimnQfFl9M1F1JmkuDp.jpg
16860,Miranda July,/fs32oVyHtwWV4czdTaNzCMFaEe4.jpg
210550,Kilian Riedhof,/2RQZryCYpG9RswbjcuDKFOIempr.jpg
14999,George A. Romero,/w2zVF92x149qK79ZxwUowcSp2c6.jpg
12453,Wong Kar-wai,/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg
24,Robert Zemeckis,/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg
10099,Park Chan-wook,/jsSFCVB7MhuVbSLwTgESiXEiNjt.jpg
3146,Billy Wilder,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg
16834,Allen Coulter,/q3KnyrQqaJ20kkIyo3Z5PqNCWlE.jpg
10781,Michael Apted,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg
20739,Adam Shankman,/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg
52443,Jason Reitman,/eNNN1dwfB6b6p2hoEG1xyoa7H2p.jpg
52934,Nicholas Stoller,/247iI9VZHnKB9QteCIUheKAAZtI.jpg
69593,M. J. Bassett,/sgoxX8KRIn34s1yLeOvJYyKw8XE.jpg
1459972,Sébastien Laudenbach,/ewtx4aEmIvRkcIOVe5XssVP6nvl.jpg
2267799,Chiara Malta,None
14692,Nick Castle,/bKJuXeKR8GZLyiutiDSCwwCzZ7n.jpg
77295,Jesse V. Johnson,/8LqBbiV21OHfyYqnnxCICdKMWU4.jpg
1607943,Jean Gabriel Guerra,/kXZkISd6d0u5rPTZyxLXQXWQ7ca.jpg
5655,Wes Anderson,/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg
4762,Paul Thomas Anderson,/29DHpRKddqTwo2NU162Y49JoQYa.jpg
844266,Jon Erwin,/fO4FG0QD9gr4jr0mh7Y2BwFF5d3.jpg
909318,Andrew Erwin,None
224,David Cronenberg,/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg
17359,Frankie Chung,None
40558,John Chu Ka-Yan,None
2489434,Felicity Morris,None
1702466,Léa Mysius,/sfA72VxGO13PTG6IgHYSGmJE4RN.jpg
7395,Bobby Farrelly,/i5mt42m2MjMpFVrVYlYmp5ylLDy.jpg
7396,Peter Farrelly,/3PDYOFfk5NLmNcEz6SFZmdmqVZr.jpg
84061,Daniel Barnz,None
65429,Kunihiko Yuyama,/m9TuHUsVZXwacadFyDIZ7BKFkrM.jpg
14639,Mel Brooks,/c21qNcMJlHnRolfhQhZOVacjtwI.jpg
1353564,Pundhevanop Dhewakul,/hcYBD75D9G8ZNLYaLXkvHKzdQch.jpg
64877,Rod Daniel,/n7h8SUMPfVske5D17HKD4d33ZHX.jpg
78160,Luca Guadagnino,/lO2GD4s6fRloZLEhsZgBlhJQasE.jpg
10586,Richard Lester,/8RH3tst4t4cBtnIWCwWsZQKkMPh.jpg
62768,William Brent Bell,/f7BvvN72ZhESBQ7wrCVw8M4D9by.jpg
14999,George A. Romero,/w2zVF92x149qK79ZxwUowcSp2c6.jpg
4762,Paul Thomas Anderson,/29DHpRKddqTwo2NU162Y49JoQYa.jpg
2636,Alfred Hitchcock,/108fiNM6poRieMg7RIqLJRxdAwG.jpg
1100748,Frant Gwo,/wvRKczLxlqeDRMsJilWZpbHM9QA.jpg
1673448,Uluç Bayraktar,/jFhKvOtJJk2IWg0QL6PqmhvcXZE.jpg
39996,Sidney Lumet,/hjj3V2DkPJ46zo5uz9bsZQzAk6R.jpg
1034086,Phyllis Nagy,/rv0vvtXxjePYb751FOJbqJus9py.jpg
16294,Jonathan Demme,/w9Lw3xTEFQUYELkl9AH5i3p5OhJ.jpg
52842,Garth Jennings,/zl6ZWijGySSIYJRFalleAiGkxyQ.jpg
587411,Tom Owens,None
13581,Brian Levant,/w5i30CI5PekRZry3AgME1ntEQSP.jpg
3026,Rob Reiner,/rcmPU3YlhHQVzZlV197qhmRsgEL.jpg
130372,Fernando Lebrija,/wvGgFxBSux4YQx6L4E6O04B3XUX.jpg
92591,Peter Sullivan,/hXFy4ygelHJovKvMx37EJeHwvbm.jpg
1685889,Kyohei Ishiguro,/pIWvOX01ZorZSAWHxI7dqxo8bUI.jpg
1072778,Naoko Yamada,/esksK3sGJN1gWwj8HhMJN6s27UG.jpg
13015,Phillip Noyce,/t41FK8X4egnSLNDexVUZ5yGq3XB.jpg
17496,Jacques Audiard,/dwNBJvUBIlIRCoR1AeGv72b1f4v.jpg
33341,Rick Rosenthal,/58Dpt3w7UBHDFpVExv9xaTgUlst.jpg
62768,William Brent Bell,/f7BvvN72ZhESBQ7wrCVw8M4D9by.jpg
52405,Michael Hoffman,/vi8H1gOWrpT1EtqPOnJ8QeEsSLU.jpg
57035,Reinhard Klooss,None
9661,Takeshi Nozue,None
30561,Jun Fukuda,None
24949,Michael Davis,None
114337,George Fitzmaurice,/4sGZsiwrDAuVHsJPTx8mJ2fQMsi.jpg
70171,Francis Leroi,None
67813,Baltasar Kormákur,/bC9ifwIjsR3VTgJv83Px71mroTl.jpg
559,Wally Pfister,/uyWeYsERTTLjpjkE79QeSETLIoA.jpg
59126,Alister Grierson,/cpv4i4CI7hiZvCH3Eo5pqoxqR9J.jpg
17608,Rowan Joffe,/ltJx7a8nrSpnx0jZCUXvmy5cfj4.jpg
70616,Gerald Potterton,/wrzBWYKDvkKVM46t45gfR46suQa.jpg
16848,Rob Zombie,/kkl4gjIJ1pyEJhNp2B2HricD2v7.jpg
56033,Enzo Barboni,/FNEhWLJlW3xffArVlVvsmv3Wnk.jpg
1321245,Sebastián Schindel,None
146438,Bertrand Bonello,/ptB0kK4vfJPKw4fTP9AmvS1zwzO.jpg
13426,Peter Segal,/x0nAuktiPai0OovveeegPAi0dRF.jpg
1304466,Alexs Stadermann,None
1779883,Noel Cleary,None
2622558,Pascual Sisto,/tTfgQWtatZC89eiGrNKyOCxPGCo.jpg
17282,Takashi Miike,/faxjG72MyCOE1NSRrZSFo4KgCIZ.jpg
10707,Terry Jones,/keJpqxK8gykrrK2W6yeSeDUbYDK.jpg
35453,Pierre Morel,/pfuvCNPt4BtK81GnMy4GpxYoCs9.jpg
474199,Alex Ranarivelo,None
1595348,Yutaro Kubo,/ihv87y442s0zCoF60Arxgk8PL9v.jpg
1596433,Satomi Maiya,/sdgQvgLUzJLijIz0vdxeBPHF67M.jpg
17633,Rob Marshall,/4cTHkbMpsHHNI23HP3RHNLFoPRz.jpg
18899,Yuen Woo-ping,/4NJRnQGrUxqbq9tcl7cpKmd17zh.jpg
1614,Ang Lee,/lwhIzt4PVNrsfOXuZcKXhtPE83P.jpg
148084,Alfonso Albacete,None
4044515,Qeiyona Harris,None
1554277,Andrew Ahn,/kIlQYz9LsirsA86yBf7s5Ct1P99.jpg
21981,Harald Zwart,/1ncMe83Yo8SAj2o8z71eGQUPMBK.jpg
107566,Yuzo Sato,None
63943,Rowdy Herrington,/hxAcdaRDPQerEfcUa0fvDf8ZTMX.jpg
185072,Tony Craig,None
210053,Roberts Gannaway,None
51918,Harmony Korine,/nifHx1FlQdgYw57QaUfHSjBKmPy.jpg
5342,Mike Nichols,/eJgJEVil7iOJ9sTAXLCVRKfeKKM.jpg
138507,Kim Ho-joon,None
69759,Apichatpong Weerasethakul,/zZyGqhaPNzeb88bHkYiCQHHXyhY.jpg
1530279,Toshifumi Akai,None
52609,Breck Eisner,/8ouzxw59UfkIw8Pm0fo4T1ptTCc.jpg
125324,William Eubank,/u2px8MjeVsqk4WMqH6MSzSMqrZa.jpg
224403,Daisuke Miura,/6K3HONiHTC2QEUhGwUQHCbmIWHD.jpg
1301933,Julius Onah,/jWysiAipVWd80msFxb8yzco6waA.jpg
41887,Michael Polish,/gcwCq1ap4gbSf4Ip3qaTLR7PLFS.jpg
90367,Sam Liu,/3u01dPeS4Us9sUFzwS8DzjA3udr.jpg
2275503,Justin Copeland,None
98631,Adam Wingard,/3Dk4vAmhdb59VTnNRnW1ln52wG6.jpg
1090,John McTiernan,/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg
366,James Mangold,/pk0GDjn99crNwR4qgCCEokDYd71.jpg
121471,Gustavo Loza,None
11218,Alfonso Cuarón,/eoCHiXaQzGgx9RiwXnt3k239FLc.jpg
1119418,Hugo Gélin,/50pjdx9FGGu3ixdZkurgiMZ7pQ6.jpg
4762,Paul Thomas Anderson,/29DHpRKddqTwo2NU162Y49JoQYa.jpg
1032,Martin Scorsese,/8KlPVWc91TruU0M9urCGqbf1ils.jpg
